.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x19_affmot_pa,x20_int_pa,x21_goal_pa,x22_plan_pa,x23_dgoal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat
mountainseclusionchaffing@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,20,mountainseclusionchaffing,Daily,BURST,RANDOM,19,20,2021-07-18,2021-07-18 19:42:00 MDT,GMT-06:00,1626658920238,Completed,2021-07-18,2021-07-18 19:43:51 MDT,1626659031385,1,set_3,47,9,Not at all,Quite a bit,Quite a bit,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Quite a bit,Might,Sort of,,,,,,,Sort of,,,Yes,Sort of,Yes,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Not at all,,,
mountainseclusionchaffing@timestudy_com/2021-07-19/phone_promptresponse_clean_2021-07-19.csv,19,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-07-19,2021-07-19 20:49:00 MDT,GMT-06:00,1626749340178,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,20,mountainseclusionchaffing,Daily,TIME,RANDOM,19,20,2021-07-20,2021-07-20 19:49:00 MDT,GMT-06:00,1626832140237,Completed,2021-07-20,2021-07-20 19:49:40 MDT,1626832180257,1,set_3,23,9,Not at all,Moderately,Moderately,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-07-21/phone_promptresponse_clean_2021-07-21.csv,20,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-07-21,2021-07-21 20:31:00 MDT,GMT-06:00,1626921060150,Completed,2021-07-21,2021-07-21 20:32:00 MDT,1626921120919,1,set_2,24,9,Not at all,Extremely,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Moderately,No,Did not have to work today,0,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-07-22/phone_promptresponse_clean_2021-07-22.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-07-22,2021-07-22 21:35:00 MDT,GMT-06:00,1627011300152,Completed,2021-07-22,2021-07-22 21:35:48 MDT,1627011348240,1,set_2,24,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,Very much so,Probably will,Yes,Not at all,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-07-23/phone_promptresponse_clean_2021-07-23.csv,19,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-07-23,2021-07-23 21:19:00 MDT,GMT-06:00,1627096740358,Completed,2021-07-23,2021-07-23 21:20:02 MDT,1627096802646,1,set_4,23,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Extremely,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of
mountainseclusionchaffing@timestudy_com/2021-07-24/phone_promptresponse_clean_2021-07-24.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-07-24,2021-07-24 20:12:00 MDT,GMT-06:00,1627179120185,Completed,2021-07-24,2021-07-24 20:13:06 MDT,1627179186913,1,set_1,24,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,Not sure,No,0,,,,,,,,Very much so,Probably will,,Sort of,Yes,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-07-25/phone_promptresponse_clean_2021-07-25.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-07-25,2021-07-25 20:18:00 MDT,GMT-06:00,1627265880112,Completed,2021-07-25,2021-07-25 20:20:24 MDT,1627266024668,1,set_3,47,9,Not at all,Moderately,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,Not sure,No,0,Quite a bit,Might,Not really,,,,,,,Not really,,,Maybe,Sort of,Maybe,Not really,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Not at all,,,
mountainseclusionchaffing@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-07-26,2021-07-26 20:37:00 MDT,GMT-06:00,1627353420199,Completed,2021-07-26,2021-07-26 20:37:51 MDT,1627353471284,1,set_1,24,9,Not at all,Extremely,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-07-27/phone_promptresponse_clean_2021-07-27.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-07-27,2021-07-27 20:44:00 MDT,GMT-06:00,1627440240096,Completed,2021-07-27,2021-07-27 20:44:51 MDT,1627440291500,1,set_4,23,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of
mountainseclusionchaffing@timestudy_com/2021-07-28/phone_promptresponse_clean_2021-07-28.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-07-28,2021-07-28 20:18:00 MDT,GMT-06:00,1627525080207,Completed,2021-07-28,2021-07-28 20:20:20 MDT,1627525220020,1,set_3,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Moderately,Not at all,Not at all,A little,Not at all,Moderately,Moderately,Not at all,Not at all,A little,No,No,0,Quite a bit,Might,Sort of,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,21,mountainseclusionchaffing,Daily,BURST,RANDOM,20,21,2021-07-29,2021-07-29 20:22:00 MDT,GMT-06:00,1627611720221,Completed,2021-07-29,2021-07-29 20:23:42 MDT,1627611822874,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,21,mountainseclusionchaffing,Daily,BURST,RANDOM,21,22,2021-07-30,2021-07-30 21:20:00 MDT,GMT-06:00,1627701600128,Completed,2021-07-30,2021-07-30 21:20:40 MDT,1627701640848,1,set_4,24,9,Not at all,Moderately,Moderately,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
mountainseclusionchaffing@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,22,mountainseclusionchaffing,Daily,BURST,RANDOM,21,22,2021-07-31,2021-07-31 21:31:00 MDT,GMT-06:00,1627788660259,Completed,2021-07-31,2021-07-31 21:32:32 MDT,1627788752428,1,set_4,23,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Not at all,A little,Not at all,Very much so,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of
mountainseclusionchaffing@timestudy_com/2021-08-01/phone_promptresponse_clean_2021-08-01.csv,21,mountainseclusionchaffing,Daily,BURST,RANDOM,20,21,2021-08-01,2021-08-01 20:22:00 MDT,GMT-06:00,1627870920117,Completed,2021-08-01,2021-08-01 20:23:56 MDT,1627871036343,1,set_1,48,9,Not at all,Extremely,Moderately,Moderately,Quite a bit,A little,Not at all,A little,Not at all,Very much so,Quite a bit,A little,Not at all,Quite a bit,No,No,0,,,,,,,,A little,Might,Not really,Not really,Yes,Yes,Sort of,Yes,Sort of,Not really,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
mountainseclusionchaffing@timestudy_com/2021-08-02/phone_promptresponse_clean_2021-08-02.csv,25,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-08-02,2021-08-02 21:31:00 MDT,GMT-06:00,1627961460117,Completed,2021-08-02,2021-08-02 21:31:46 MDT,1627961506684,1,set_1,25,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,A little bit,Quite a bit,Might,,Sort of,Maybe,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-03/phone_promptresponse_clean_2021-08-03.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-03,2021-08-03 20:43:00 MDT,GMT-06:00,1628044980219,Completed,2021-08-03,2021-08-03 20:45:11 MDT,1628045111369,1,set_2,23,9,Not at all,Extremely,Moderately,Quite a bit,Extremely,A little,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Moderately,No,Did not have to work today,0,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-04/phone_promptresponse_clean_2021-08-04.csv,22,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-04,2021-08-04 20:37:00 MDT,GMT-06:00,1628131020100,Completed,2021-08-04,2021-08-04 20:37:54 MDT,1628131074693,1,set_2,24,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Might,Trying to decide,Very much,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-05/phone_promptresponse_clean_2021-08-05.csv,20,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-05,2021-08-05 20:23:00 MDT,GMT-06:00,1628216580190,Completed,2021-08-05,2021-08-05 20:23:49 MDT,1628216629568,1,set_3,23,9,Not at all,Extremely,Moderately,Moderately,Quite a bit,A little,A little,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-06/phone_promptresponse_clean_2021-08-06.csv,16,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-06,2021-08-06 20:29:00 MDT,GMT-06:00,1628303340212,Completed,2021-08-06,2021-08-06 20:30:23 MDT,1628303423931,1,set_2,23,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-07,2021-08-07 20:19:00 MDT,GMT-06:00,1628389140201,Completed,2021-08-07,2021-08-07 20:19:41 MDT,1628389181252,1,set_2,23,9,Not at all,Moderately,Quite a bit,Moderately,Moderately,A little,A little,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-08/phone_promptresponse_clean_2021-08-08.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-08,2021-08-08 20:15:00 MDT,GMT-06:00,1628475300164,Completed,2021-08-08,2021-08-08 20:18:31 MDT,1628475511765,1,set_3,48,9,Not at all,Moderately,Moderately,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Not at all,Might,Not really,,,,,,,Sort of,,,Yes,Sort of,Yes,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
mountainseclusionchaffing@timestudy_com/2021-08-09/phone_promptresponse_clean_2021-08-09.csv,20,mountainseclusionchaffing,Daily,TIME,RANDOM,19,20,2021-08-09,2021-08-09 19:48:00 MDT,GMT-06:00,1628560080232,Completed,2021-08-09,2021-08-09 19:49:12 MDT,1628560152238,1,set_1,24,9,Not at all,Moderately,Moderately,Quite a bit,Moderately,A little,Not at all,Moderately,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,,Yes,but I had a goal,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-10,2021-08-10 20:19:00 MDT,GMT-06:00,1628648340209,Completed,2021-08-10,2021-08-10 20:20:33 MDT,1628648433748,1,set_4,25,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
mountainseclusionchaffing@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,20,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-11,2021-08-11 20:44:00 MDT,GMT-06:00,1628736240291,Completed,2021-08-11,2021-08-11 20:54:32 MDT,1628736872935,2,set_4,24,9,Not at all,Extremely,Moderately,Extremely,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Very much so,Moderately,Moderately,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
mountainseclusionchaffing@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,23,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-08-12,2021-08-12 21:44:00 MDT,GMT-06:00,1628826240217,Completed,2021-08-12,2021-08-12 21:45:40 MDT,1628826340895,1,set_1,25,9,Not at all,Quite a bit,Moderately,Quite a bit,Extremely,A little,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,Somewhat,A little,Might,,Sort of,Yes,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-13,2021-08-13 20:46:00 MDT,GMT-06:00,1628909160109,Completed,2021-08-13,2021-08-13 20:47:15 MDT,1628909235662,1,set_4,25,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Extremely,A little,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes
mountainseclusionchaffing@timestudy_com/2021-08-14/phone_promptresponse_clean_2021-08-14.csv,20,mountainseclusionchaffing,Daily,BURST,RANDOM,20,21,2021-08-14,2021-08-14 20:26:00 MDT,GMT-06:00,1628994360405,Completed,2021-08-14,2021-08-14 20:26:44 MDT,1628994404957,1,set_1,24,9,Not at all,Extremely,Moderately,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,,,Very much so,Probably will,,Sort of,Yes,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,21,mountainseclusionchaffing,Daily,BURST,RANDOM,20,21,2021-08-15,2021-08-15 20:28:00 MDT,GMT-06:00,1629080880347,Completed,2021-08-15,2021-08-15 20:29:49 MDT,1629080989846,1,set_1,49,9,A little,Extremely,Quite a bit,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,Very much,Quite a bit,Might,Sort of,Sort of,Yes,Yes,Sort of,Yes,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
mountainseclusionchaffing@timestudy_com/2021-08-16/phone_promptresponse_clean_2021-08-16.csv,21,mountainseclusionchaffing,Daily,BURST,RANDOM,20,21,2021-08-16,2021-08-16 20:19:00 MDT,GMT-06:00,1629166740098,Completed,2021-08-16,2021-08-16 20:19:57 MDT,1629166797082,1,set_1,24,9,Not at all,Quite a bit,Moderately,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Very much so,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,A little,Might,,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,18,mountainseclusionchaffing,Daily,BURST,RANDOM,20,21,2021-08-17,2021-08-17 20:42:00 MDT,GMT-06:00,1629254520262,Completed,2021-08-17,2021-08-17 20:42:52 MDT,1629254572591,1,set_2,24,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Might,Not thought about it,Not at all,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-18,2021-08-18 20:24:00 MDT,GMT-06:00,1629339840101,Completed,2021-08-18,2021-08-18 20:24:39 MDT,1629339879430,1,set_2,24,9,Not at all,Moderately,Moderately,Extremely,Extremely,A little,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Probably will,Trying to decide,A little bit,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-19/phone_promptresponse_clean_2021-08-19.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-19,2021-08-19 20:35:00 MDT,GMT-06:00,1629426900319,Completed,2021-08-19,2021-08-19 20:42:18 MDT,1629427338217,2,set_2,24,9,Not at all,Extremely,Moderately,Extremely,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,A little,Probably will,Not thought about it,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,20,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-20,2021-08-20 20:32:00 MDT,GMT-06:00,1629513120193,Completed,2021-08-20,2021-08-20 20:33:11 MDT,1629513191896,1,set_3,24,9,Not at all,Quite a bit,Moderately,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,Very much so,Probably will,Sort of,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-21/phone_promptresponse_clean_2021-08-21.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,19,20,2021-08-21,2021-08-21 19:12:00 MDT,GMT-06:00,1629594720267,Completed,2021-08-21,2021-08-21 19:13:23 MDT,1629594803063,1,set_4,23,9,Not at all,Quite a bit,Moderately,Moderately,Extremely,A little,Not at all,A little,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
mountainseclusionchaffing@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,22,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-22,2021-08-22 20:13:00 MDT,GMT-06:00,1629684780183,Completed,2021-08-22,2021-08-22 20:16:37 MDT,1629684997528,1,set_4,48,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Extremely,A little,Not at all,A little,Not at all,Very much so,Very much so,Moderately,Not at all,Quite a bit,No,No,0,,,,,,,A little bit,,,Sort of,,,Yes,Sort of,Maybe,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,A little,Might,Sort of
mountainseclusionchaffing@timestudy_com/2021-08-23/phone_promptresponse_clean_2021-08-23.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-23,2021-08-23 20:17:00 MDT,GMT-06:00,1629771420214,Completed,2021-08-23,2021-08-23 20:17:52 MDT,1629771472004,1,set_4,25,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,A little bit,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
mountainseclusionchaffing@timestudy_com/2021-08-24/phone_promptresponse_clean_2021-08-24.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-08-24,2021-08-24 21:48:00 MDT,GMT-06:00,1629863280116,Completed,2021-08-24,2021-08-24 21:49:19 MDT,1629863359190,1,set_4,25,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,Not at all,Moderately,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes
mountainseclusionchaffing@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,20,mountainseclusionchaffing,Daily,TIME,RANDOM,19,20,2021-08-25,2021-08-25 19:11:00 MDT,GMT-06:00,1629940260085,Completed,2021-08-25,2021-08-25 19:11:54 MDT,1629940314485,1,set_2,23,9,Not at all,Quite a bit,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,Very much so,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-26/phone_promptresponse_clean_2021-08-26.csv,21,mountainseclusionchaffing,Daily,BURST,RANDOM,21,22,2021-08-26,2021-08-26 21:10:00 MDT,GMT-06:00,1630033800252,Completed,2021-08-26,2021-08-26 21:11:37 MDT,1630033897780,1,set_1,24,9,Not at all,Extremely,Moderately,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,Not at all,Might,,Sort of,Yes,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,21,mountainseclusionchaffing,Daily,BURST,RANDOM,20,21,2021-08-27,2021-08-27 20:47:00 MDT,GMT-06:00,1630118820406,Completed,2021-08-27,2021-08-27 21:04:30 MDT,1630119870628,2,set_3,23,9,Not at all,Quite a bit,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,Not at all,Not at all,No,No,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-28/phone_promptresponse_clean_2021-08-28.csv,21,mountainseclusionchaffing,Daily,BURST,RANDOM,20,21,2021-08-28,2021-08-28 20:24:00 MDT,GMT-06:00,1630203840109,Completed,2021-08-28,2021-08-28 20:24:48 MDT,1630203888160,1,set_4,25,9,Not at all,Moderately,Moderately,Moderately,Extremely,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of
mountainseclusionchaffing@timestudy_com/2021-08-29/phone_promptresponse_clean_2021-08-29.csv,22,mountainseclusionchaffing,Daily,BURST,RANDOM,21,22,2021-08-29,2021-08-29 21:37:00 MDT,GMT-06:00,1630294620511,Completed,2021-08-29,2021-08-29 21:38:56 MDT,1630294736791,1,set_1,48,9,Not at all,Moderately,Moderately,Moderately,Extremely,A little,A little,A little,Not at all,Quite a bit,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,,,A little,Might,Sort of,Sort of,Yes,Yes,Yes,Yes,Sort of,Not really,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Not at all,,,
mountainseclusionchaffing@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-30,2021-08-30 20:27:00 MDT,GMT-06:00,1630376820099,Completed,2021-08-30,2021-08-30 20:28:10 MDT,1630376890680,1,set_2,24,9,Not at all,Quite a bit,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-08-31/phone_promptresponse_clean_2021-08-31.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-08-31,2021-08-31 20:32:00 MDT,GMT-06:00,1630463520130,Completed,2021-08-31,2021-08-31 20:32:48 MDT,1630463568202,1,set_4,23,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Quite a bit,Very much so,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes
