.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage
punctuatelandingdeferred@timestudy_com/2020-11-15/phone_promptresponse_clean_2020-11-15.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,20,21,2020-11-15,2020-11-15 20:41:00 PST,GMT-08:00,1605501660153,Completed,2020-11-15,2020-11-15 21:14:39 PST,1605503679125,2,set_1,49,9,Not at all,Moderately,Quite a bit,A little,Extremely,A little,A little,Moderately,Not at all,A little,A little,Very much so,Quite a bit,Very much so,No,Did not have to work today,0,A little,Probably will,Yes,Yes,,,,,,,Not really,Yes,Sort of,No,Not really,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,Somewhat
punctuatelandingdeferred@timestudy_com/2020-11-16/phone_promptresponse_clean_2020-11-16.csv,21,punctuatelandingdeferred,Daily,BURST,RANDOM,20,21,2020-11-16,2020-11-16 20:29:00 PST,GMT-08:00,1605587340117,Completed,2020-11-16,2020-11-16 20:31:27 PST,1605587487434,1,set_1,24,9,Not at all,Moderately,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,A little,Quite a bit,Moderately,Quite a bit,A little,Very much so,No,No,0,Quite a bit,Might,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-11-17/phone_promptresponse_clean_2020-11-17.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2020-11-17,2020-11-17 21:15:00 PST,GMT-08:00,1605676500116,Completed,2020-11-17,2020-11-17 21:16:58 PST,1605676618703,1,set_4,24,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,A little,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,Somewhat
punctuatelandingdeferred@timestudy_com/2020-11-18/phone_promptresponse_clean_2020-11-18.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-11-18,2020-11-18 21:44:00 PST,GMT-08:00,1605764640113,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-11-19/phone_promptresponse_clean_2020-11-19.csv,20,punctuatelandingdeferred,Daily,TIME,RANDOM,20,21,2020-11-19,2020-11-19 20:39:00 PST,GMT-08:00,1605847140147,Completed,2020-11-19,2020-11-19 21:05:54 PST,1605848754107,2,set_2,23,9,Not at all,Moderately,Quite a bit,A little,Moderately,A little,A little,Not at all,Moderately,A little,A little,Quite a bit,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-11-20/phone_promptresponse_clean_2020-11-20.csv,20,punctuatelandingdeferred,Daily,TIME,RANDOM,20,21,2020-11-20,2020-11-20 20:49:00 PST,GMT-08:00,1605934140137,Completed,2020-11-20,2020-11-20 21:01:24 PST,1605934884711,2,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Very much so,Moderately,Quite a bit,No,No,0,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-11-21/phone_promptresponse_clean_2020-11-21.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-11-21,2020-11-21 21:23:00 PST,GMT-08:00,1606022580129,Completed,2020-11-21,2020-11-21 21:50:14 PST,1606024214348,2,set_3,24,9,Not at all,Quite a bit,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,A little,Very much so,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of,A little bit
punctuatelandingdeferred@timestudy_com/2020-11-22/phone_promptresponse_clean_2020-11-22.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-11-22,2020-11-22 21:15:00 PST,GMT-08:00,1606108500130,Completed,2020-11-22,2020-11-22 21:37:23 PST,1606109843628,2,set_1,48,9,Not at all,Extremely,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Moderately,Not at all,Very much so,Quite a bit,Quite a bit,No,Did not have to work today,0,Quite a bit,Probably will,Yes,No,,,,,,,Yes,Yes,Sort of,No,Sort of,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Very little,,,,
punctuatelandingdeferred@timestudy_com/2020-11-23/phone_promptresponse_clean_2020-11-23.csv,21,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-11-23,2020-11-23 21:32:00 PST,GMT-08:00,1606195920265,Completed,2020-11-23,2020-11-23 21:38:07 PST,1606196287815,2,set_1,24,9,Not at all,Moderately,Moderately,A little,Extremely,A little,A little,Not at all,Not at all,Quite a bit,Moderately,Quite a bit,Moderately,Very much so,No,No,0,Very much so,Probably will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-11-24/phone_promptresponse_clean_2020-11-24.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-11-24,2020-11-24 21:18:00 PST,GMT-08:00,1606281480127,Completed,2020-11-24,2020-11-24 21:29:14 PST,1606282154614,2,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,A little,Not at all,A little,Very much so,Moderately,Quite a bit,Quite a bit,Very much so,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Not really,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-11-25/phone_promptresponse_clean_2020-11-25.csv,21,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-11-25,2020-11-25 21:15:00 PST,GMT-08:00,1606367700125,Completed,2020-11-25,2020-11-25 21:16:41 PST,1606367801155,1,set_4,23,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Very much so,Not at all,Moderately,Quite a bit,Very much so,No,No,0,,,,,,,,Quite a bit,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-11-26/phone_promptresponse_clean_2020-11-26.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-11-26,2020-11-26 21:37:00 PST,GMT-08:00,1606455420131,Completed,2020-11-26,2020-11-26 22:33:17 PST,1606458797317,2,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,A little,Not at all,Not at all,A little,Quite a bit,Not at all,Very much so,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-11-27/phone_promptresponse_clean_2020-11-27.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2020-11-27,2020-11-27 21:11:00 PST,GMT-08:00,1606540260127,Completed,2020-11-27,2020-11-27 21:12:58 PST,1606540378907,1,set_3,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Moderately,A little,Quite a bit,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Not really,Somewhat
punctuatelandingdeferred@timestudy_com/2020-11-28/phone_promptresponse_clean_2020-11-28.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2020-11-28,2020-11-28 21:37:00 PST,GMT-08:00,1606628220102,Completed,2020-11-28,2020-11-28 21:37:59 PST,1606628279425,1,set_2,24,9,Not at all,Quite a bit,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,Quite a bit,Moderately,A little,Quite a bit,Very much so,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,Somewhat
punctuatelandingdeferred@timestudy_com/2020-11-30/phone_promptresponse_clean_2020-11-30.csv,21,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2020-11-30,2020-11-30 21:37:00 PST,GMT-08:00,1606801020169,Completed,2020-11-30,2020-11-30 21:46:36 PST,1606801596208,2,set_3,23,9,Not at all,Extremely,A little,Moderately,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Moderately,Quite a bit,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Sort of,
punctuatelandingdeferred@timestudy_com/2020-12-01/phone_promptresponse_clean_2020-12-01.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-01,2020-12-01 21:43:00 PST,GMT-08:00,1606887780137,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-12-02/phone_promptresponse_clean_2020-12-02.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-02,2020-12-02 21:41:00 PST,GMT-08:00,1606974060137,Completed,2020-12-02,2020-12-02 21:55:32 PST,1606974932734,2,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Very much so,A little,Quite a bit,Moderately,Very much so,No,No,0,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-12-03/phone_promptresponse_clean_2020-12-03.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-03,2020-12-03 21:36:00 PST,GMT-08:00,1607060160152,Completed,2020-12-03,2020-12-03 21:42:35 PST,1607060555078,2,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,Moderately,Not at all,Not at all,Moderately,A little,Quite a bit,Moderately,Very much so,No,Did not have to work today,0,,,,,,,,Quite a bit,Might,Yes,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-12-04/phone_promptresponse_clean_2020-12-04.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-04,2020-12-04 21:49:00 PST,GMT-08:00,1607147340126,NeverStarted,,,,,set_3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-12-05/phone_promptresponse_clean_2020-12-05.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-05,2020-12-05 21:14:00 PST,GMT-08:00,1607231640131,Completed,2020-12-05,2020-12-05 21:20:38 PST,1607232038451,2,set_4,23,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Quite a bit,Might,Yes,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-12-06/phone_promptresponse_clean_2020-12-06.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-06,2020-12-06 21:38:00 PST,GMT-08:00,1607319480147,Completed,2020-12-06,2020-12-06 21:49:16 PST,1607320156079,2,set_1,48,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Very much so,No,Did not have to work today,0,Quite a bit,Probably will,Yes,No,,,,,,,Yes,No,Yes,Yes,Sort of,Yes,Not at all,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Less,Very little,Not at all,,,,
punctuatelandingdeferred@timestudy_com/2020-12-07/phone_promptresponse_clean_2020-12-07.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-07,2020-12-07 21:40:00 PST,GMT-08:00,1607406000168,Completed,2020-12-07,2020-12-07 21:41:08 PST,1607406068052,1,set_3,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Moderately,Not at all,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of,
punctuatelandingdeferred@timestudy_com/2020-12-08/phone_promptresponse_clean_2020-12-08.csv,21,punctuatelandingdeferred,Daily,TIME,RANDOM,20,21,2020-12-08,2020-12-08 20:46:00 PST,GMT-08:00,1607489160162,Completed,2020-12-08,2020-12-08 20:48:40 PST,1607489320779,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-12-09/phone_promptresponse_clean_2020-12-09.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-09,2020-12-09 21:49:00 PST,GMT-08:00,1607579340164,Completed,2020-12-09,2020-12-09 21:50:31 PST,1607579431174,1,set_1,25,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,A little,Not at all,Not at all,A little,Very much so,Moderately,Moderately,A little,Very much so,No,No,0,Quite a bit,Might,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
punctuatelandingdeferred@timestudy_com/2020-12-10/phone_promptresponse_clean_2020-12-10.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-10,2020-12-10 21:22:00 PST,GMT-08:00,1607664120127,Completed,2020-12-10,2020-12-10 21:28:09 PST,1607664489046,2,set_2,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Moderately,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,Not at all
punctuatelandingdeferred@timestudy_com/2020-12-11/phone_promptresponse_clean_2020-12-11.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-11,2020-12-11 21:19:00 PST,GMT-08:00,1607750340078,Completed,2020-12-11,2020-12-11 21:20:44 PST,1607750444835,1,set_4,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Quite a bit,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Not really,,,,,,,,,,,,,,,,,,,,Not at all
punctuatelandingdeferred@timestudy_com/2020-12-12/phone_promptresponse_clean_2020-12-12.csv,21,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2020-12-12,2020-12-12 21:25:00 PST,GMT-08:00,1607837100148,Completed,2020-12-12,2020-12-12 22:18:08 PST,1607840288674,2,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,
punctuatelandingdeferred@timestudy_com/2020-12-13/phone_promptresponse_clean_2020-12-13.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2020-12-13,2020-12-13 21:39:00 PST,GMT-08:00,1607924340148,Completed,2020-12-13,2020-12-13 21:50:00 PST,1607925000973,2,set_1,48,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,No,Did not have to work today,0,Quite a bit,Probably will not,Sort of,No,,,,,,,Yes,No,Yes,Yes,Sort of,Sort of,Not at all,A little,I am not experiencing viral symptoms,0 days,0 days,Less,More,Neither more nor less,Very little,Moderate,,,,
punctuatelandingdeferred@timestudy_com/2020-12-14/phone_promptresponse_clean_2020-12-14.csv,21,punctuatelandingdeferred,Daily,BURST,RANDOM,20,21,2020-12-14,2020-12-14 20:49:00 PST,GMT-08:00,1608007740124,Completed,2020-12-14,2020-12-14 20:50:58 PST,1608007858839,1,set_3,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Quite a bit,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will not,Not really,Somewhat
punctuatelandingdeferred@timestudy_com/2020-12-15/phone_promptresponse_clean_2020-12-15.csv,23,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2020-12-15,2020-12-15 21:35:00 PST,GMT-08:00,1608096900159,Completed,2020-12-15,2020-12-15 22:59:33 PST,1608101973748,2,set_3,23,9,Not at all,Moderately,Not at all,Quite a bit,Moderately,A little,Moderately,Not at all,A little,Very much so,Quite a bit,Not at all,Moderately,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,
punctuatelandingdeferred@timestudy_com/2020-12-16/phone_promptresponse_clean_2020-12-16.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-16,2020-12-16 21:42:00 PST,GMT-08:00,1608183720137,Completed,2020-12-16,2020-12-16 22:43:44 PST,1608187424286,2,set_4,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,A little,Moderately,Not at all,Moderately,A little,Moderately,A little,Not at all,Quite a bit,No,No,0,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,Not at all
punctuatelandingdeferred@timestudy_com/2020-12-17/phone_promptresponse_clean_2020-12-17.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-17,2020-12-17 21:36:00 PST,GMT-08:00,1608269760174,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-12-18/phone_promptresponse_clean_2020-12-18.csv,21,punctuatelandingdeferred,Daily,TIME,RANDOM,20,21,2020-12-18,2020-12-18 20:31:00 PST,GMT-08:00,1608352260155,Completed,2020-12-18,2020-12-18 20:37:42 PST,1608352662205,2,set_2,23,9,A little,Moderately,Not at all,Quite a bit,Moderately,A little,Moderately,A little,Not at all,Very much so,A little,Quite a bit,Quite a bit,Very much so,No,Did not have to work today,0,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-12-19/phone_promptresponse_clean_2020-12-19.csv,34,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-19,2020-12-19 21:28:00 PST,GMT-08:00,1608442080112,Completed,2020-12-19,2020-12-19 21:36:54 PST,1608442614455,2,set_3,23,9,Not at all,Moderately,Not at all,Quite a bit,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Not really,
punctuatelandingdeferred@timestudy_com/2020-12-20/phone_promptresponse_clean_2020-12-20.csv,21,punctuatelandingdeferred,Daily,TIME,RANDOM,20,21,2020-12-20,2020-12-20 20:43:00 PST,GMT-08:00,1608525780152,Completed,2020-12-20,2020-12-20 21:58:01 PST,1608530281067,2,set_4,47,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Not at all,Very much so,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,A little,Might,Sort of,Sort of,No,Yes,Yes,Sort of,Yes,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,A lot less,More,More,Moderate,Moderate,,,,
punctuatelandingdeferred@timestudy_com/2020-12-21/phone_promptresponse_clean_2020-12-21.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-21,2020-12-21 21:39:00 PST,GMT-08:00,1608615540133,Completed,2020-12-21,2020-12-21 21:51:06 PST,1608616266966,2,set_3,23,9,A little,A little,Moderately,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Moderately,Not at all,Very much so,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,
punctuatelandingdeferred@timestudy_com/2020-12-22/phone_promptresponse_clean_2020-12-22.csv,20,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-22,2020-12-22 21:19:00 PST,GMT-08:00,1608700740151,Completed,2020-12-22,2020-12-22 22:11:02 PST,1608703862372,2,set_4,24,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Moderately,A little,Moderately,Very much so,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,Not at all
punctuatelandingdeferred@timestudy_com/2020-12-23/phone_promptresponse_clean_2020-12-23.csv,21,punctuatelandingdeferred,Daily,TIME,RANDOM,20,21,2020-12-23,2020-12-23 20:39:00 PST,GMT-08:00,1608784740136,Completed,2020-12-23,2020-12-23 21:16:27 PST,1608786987328,2,set_1,24,9,Not at all,Moderately,A little,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,Quite a bit,Very much so,No,Did not have to work today,0,Quite a bit,Might,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-12-24/phone_promptresponse_clean_2020-12-24.csv,20,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-24,2020-12-24 21:41:00 PST,GMT-08:00,1608874860152,Completed,2020-12-24,2020-12-24 22:24:32 PST,1608877472760,2,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,A little,Very much so,No,Did not have to work today,0,Very much so,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
punctuatelandingdeferred@timestudy_com/2020-12-25/phone_promptresponse_clean_2020-12-25.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-25,2020-12-25 21:30:00 PST,GMT-08:00,1608960600196,Completed,2020-12-25,2020-12-25 21:31:33 PST,1608960693722,1,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,Quite a bit,Very much so,No,Did not have to work today,0,Quite a bit,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-12-26/phone_promptresponse_clean_2020-12-26.csv,21,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2020-12-26,2020-12-26 21:41:00 PST,GMT-08:00,1609047660147,Completed,2020-12-26,2020-12-26 22:11:32 PST,1609049492866,2,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Quite a bit,Very much so,No,Did not have to work today,0,Very much so,Probably will not,Not really,No,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-12-27/phone_promptresponse_clean_2020-12-27.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2020-12-27,2020-12-27 21:40:00 PST,GMT-08:00,1609134000113,Completed,2020-12-27,2020-12-27 21:44:52 PST,1609134292371,1,set_1,49,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,Very much so,No,Did not have to work today,0,Quite a bit,Probably will not,No,No,,,,,,,Sort of,No,Yes,Yes,Sort of,Yes,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,A lot less,More,Neither more nor less,Moderate,Moderate,,,,Somewhat
punctuatelandingdeferred@timestudy_com/2020-12-28/phone_promptresponse_clean_2020-12-28.csv,21,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2020-12-28,2020-12-28 21:33:00 PST,GMT-08:00,1609219980132,Completed,2020-12-28,2020-12-28 21:39:05 PST,1609220345366,2,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,A little,Quite a bit,No,Did not have to work today,0,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-12-29/phone_promptresponse_clean_2020-12-29.csv,21,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2020-12-29,2020-12-29 21:39:00 PST,GMT-08:00,1609306740162,Completed,2020-12-29,2020-12-29 21:56:43 PST,1609307803066,2,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,A little,A little,Not at all,Not at all,Very much so,Quite a bit,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2020-12-30/phone_promptresponse_clean_2020-12-30.csv,21,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2020-12-30,2020-12-30 21:11:00 PST,GMT-08:00,1609391460319,Completed,2020-12-30,2020-12-30 21:37:08 PST,1609393028102,2,set_4,24,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,A little,A little,Not at all,Very much so,Quite a bit,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,,,,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,Not at all
punctuatelandingdeferred@timestudy_com/2020-12-31/phone_promptresponse_clean_2020-12-31.csv,20,punctuatelandingdeferred,Daily,TIME,RANDOM,20,21,2020-12-31,2020-12-31 20:31:00 PST,GMT-08:00,1609475460141,Completed,2020-12-31,2020-12-31 20:32:11 PST,1609475531208,1,set_2,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Moderately,A little,Moderately,Very much so,No,Did not have to work today,0,,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,Not at all
punctuatelandingdeferred@timestudy_com/2021-01-01/phone_promptresponse_clean_2021-01-01.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-01-01,2021-01-01 21:32:00 PST,GMT-08:00,1609565520166,Completed,2021-01-01,2021-01-01 21:34:27 PST,1609565667584,1,set_3,23,9,Not at all,Moderately,Not at all,Moderately,Moderately,A little,A little,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of,
