.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
faucetsquealingcatapult@timestudy_com/2020-10-11/phone_promptresponse_clean_2020-10-11.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2020-10-11,2020-10-11 21:17:00 MDT,GMT-06:00,1602472620156,Completed,2020-10-11,2020-10-11 21:22:01 MDT,1602472921619,2,set_3,48,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,A little,Quite a bit,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,A little,,,,Sort of,Yes,Yes,Maybe,Sort of,Not really,0 days,0 days,More,Neither more nor less,Neither more nor less,Very little,Very little,,,,Might,Not really,A little,Not at all,I am not experiencing viral symptoms,Not at all
faucetsquealingcatapult@timestudy_com/2020-10-12/phone_promptresponse_clean_2020-10-12.csv,25,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2020-10-12,2020-10-12 22:33:00 MDT,GMT-06:00,1602563580313,Completed,2020-10-12,2020-10-12 22:34:04 MDT,1602563644621,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,A little,A little,A little,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-10-13/phone_promptresponse_clean_2020-10-13.csv,24,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2020-10-13,2020-10-13 22:14:00 MDT,GMT-06:00,1602648840136,Completed,2020-10-13,2020-10-13 22:15:35 MDT,1602648935674,1,set_4,23,9,A little,Quite a bit,Not at all,Moderately,Moderately,Not at all,A little,A little,Not at all,Quite a bit,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2020-10-14/phone_promptresponse_clean_2020-10-14.csv,23,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2020-10-14,2020-10-14 22:34:00 MDT,GMT-06:00,1602736440144,Completed,2020-10-14,2020-10-14 22:34:53 MDT,1602736493274,1,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,A little,A little,A little,Quite a bit,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,A little,,,,,,,,,,,,,,,,,,,,Probably will,Not really,,,,
faucetsquealingcatapult@timestudy_com/2020-10-15/phone_promptresponse_clean_2020-10-15.csv,24,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2020-10-15,2020-10-15 22:37:00 MDT,GMT-06:00,1602823020140,Completed,2020-10-15,2020-10-15 23:00:45 MDT,1602824445274,2,set_2,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2020-10-16/phone_promptresponse_clean_2020-10-16.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-10-16,2020-10-16 22:17:00 MDT,GMT-06:00,1602908220091,Completed,2020-10-16,2020-10-16 22:17:57 MDT,1602908277947,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-10-17/phone_promptresponse_clean_2020-10-17.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-10-17,2020-10-17 22:34:00 MDT,GMT-06:00,1602995640152,Completed,2020-10-17,2020-10-17 22:36:37 MDT,1602995797849,1,set_2,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Quite a bit,A little,A little,Not at all,No,Did not have to work today,0,,,,,,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2020-10-18/phone_promptresponse_clean_2020-10-18.csv,28,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2020-10-18,2020-10-18 21:24:00 MDT,GMT-06:00,1603077840279,Completed,2020-10-18,2020-10-18 21:27:49 MDT,1603078069136,1,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,Not at all,Might,Trying to decide,Sort of,Yes,Sort of,Yes,Sort of,Sort of,0 days,0 days,A lot more,More,Neither more nor less,Very little,Moderate,,,,,,Moderately,Not at all,I am not experiencing viral symptoms,
faucetsquealingcatapult@timestudy_com/2020-10-19/phone_promptresponse_clean_2020-10-19.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-10-19,2020-10-19 22:11:00 MDT,GMT-06:00,1603167060087,Completed,2020-10-19,2020-10-19 22:13:23 MDT,1603167203055,1,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2020-10-20/phone_promptresponse_clean_2020-10-20.csv,24,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-10-20,2020-10-20 22:38:00 MDT,GMT-06:00,1603255080092,Completed,2020-10-20,2020-10-20 22:40:17 MDT,1603255217649,1,set_2,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2020-10-21/phone_promptresponse_clean_2020-10-21.csv,25,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-10-21,2020-10-21 22:13:00 MDT,GMT-06:00,1603339980120,Completed,2020-10-21,2020-10-21 22:16:49 MDT,1603340209618,1,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2020-10-22/phone_promptresponse_clean_2020-10-22.csv,24,faucetsquealingcatapult,Daily,BURST,RANDOM,23,0,2020-10-22,2020-10-22 23:21:05 MDT,GMT-06:00,1603430465716,Completed,2020-10-22,2020-10-22 23:30:41 MDT,1603431041461,2,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2020-10-23/phone_promptresponse_clean_2020-10-23.csv,23,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2020-10-23,2020-10-23 22:24:00 MDT,GMT-06:00,1603513440128,Completed,2020-10-23,2020-10-23 22:36:04 MDT,1603514164257,2,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,A little,,,,,,,,,,,,,,,,,,,,Might,Not really,,,,
faucetsquealingcatapult@timestudy_com/2020-10-24/phone_promptresponse_clean_2020-10-24.csv,23,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2020-10-24,2020-10-24 22:47:00 MDT,GMT-06:00,1603601220152,Completed,2020-10-24,2020-10-24 22:50:08 MDT,1603601408795,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2020-10-25/phone_promptresponse_clean_2020-10-25.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2020-10-25,2020-10-25 21:32:00 MDT,GMT-06:00,1603683120132,Completed,2020-10-25,2020-10-25 21:34:18 MDT,1603683258717,1,set_4,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,Sort of,Yes,Sort of,Yes,Sort of,Not really,0 days,0 days,More,More,Neither more nor less,Moderate,Moderate,Quite a bit,Might,Sort of,,,A little,Not at all,I am not experiencing viral symptoms,Not at all
faucetsquealingcatapult@timestudy_com/2020-10-26/phone_promptresponse_clean_2020-10-26.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-10-26,2020-10-26 22:33:00 MDT,GMT-06:00,1603773180117,Completed,2020-10-26,2020-10-26 22:34:40 MDT,1603773280085,1,set_3,23,9,Not at all,Quite a bit,Not at all,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Probably will,Sort of,,,,
faucetsquealingcatapult@timestudy_com/2020-10-27/phone_promptresponse_clean_2020-10-27.csv,25,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-10-27,2020-10-27 22:28:00 MDT,GMT-06:00,1603859280691,Completed,2020-10-27,2020-10-27 22:28:47 MDT,1603859327674,1,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,A little,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,Quite a bit,Probably will,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-10-28/phone_promptresponse_clean_2020-10-28.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-10-28,2020-10-28 22:12:00 MDT,GMT-06:00,1603944720088,Completed,2020-10-28,2020-10-28 22:16:10 MDT,1603944970908,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-10-29/phone_promptresponse_clean_2020-10-29.csv,24,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-10-29,2020-10-29 22:35:00 MDT,GMT-06:00,1604032500140,Completed,2020-10-29,2020-10-29 22:36:28 MDT,1604032588446,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2020-10-30/phone_promptresponse_clean_2020-10-30.csv,26,faucetsquealingcatapult,Daily,TIME,RANDOM,23,0,2020-10-30,2020-10-30 23:49:00 MDT,GMT-06:00,1604123340096,Completed,2020-10-30,2020-10-30 23:50:10 MDT,1604123410502,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,A little,A little,A little,Moderately,Very much so,Not at all,A little,Moderately,No,Did not have to work today,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Probably will,Sort of,,,,
faucetsquealingcatapult@timestudy_com/2020-10-31/phone_promptresponse_clean_2020-10-31.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,23,0,2020-10-31,2020-10-31 23:47:00 MDT,GMT-06:00,1604209620116,Completed,2020-10-31,2020-10-31 23:50:58 MDT,1604209858918,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,A little,A little,A little,A little,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-11-01/phone_promptresponse_clean_2020-11-01.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2020-11-01,2020-11-01 21:36:00 MST,GMT-07:00,1604291760126,Completed,2020-11-01,2020-11-01 21:38:35 MST,1604291915663,1,set_1,48,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,but I had a goal,,,,,Sort of,Yes,Sort of,Yes,Sort of,Sort of,0 days,0 days,More,More,Neither more nor less,Very little,Moderate,,,,,,A little,Not at all,I am not experiencing viral symptoms,
faucetsquealingcatapult@timestudy_com/2020-11-02/phone_promptresponse_clean_2020-11-02.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-11-02,2020-11-02 22:26:00 MST,GMT-07:00,1604381160113,Completed,2020-11-02,2020-11-02 22:31:27 MST,1604381487675,2,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2020-11-03/phone_promptresponse_clean_2020-11-03.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-11-03,2020-11-03 22:38:00 MST,GMT-07:00,1604468280111,Completed,2020-11-03,2020-11-03 22:39:41 MST,1604468381006,1,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,A little,A little,Quite a bit,Not at all,A little,Quite a bit,Very much so,A little,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2020-11-04/phone_promptresponse_clean_2020-11-04.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-11-04,2020-11-04 22:42:00 MST,GMT-07:00,1604554920210,Completed,2020-11-04,2020-11-04 22:43:28 MST,1604555008757,1,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2020-11-05/phone_promptresponse_clean_2020-11-05.csv,23,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2020-11-05,2020-11-05 22:44:00 MST,GMT-07:00,1604641440119,Completed,2020-11-05,2020-11-05 22:56:49 MST,1604642209526,2,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,A little,Not at all,A little,Quite a bit,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-11-06/phone_promptresponse_clean_2020-11-06.csv,23,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2020-11-06,2020-11-06 22:26:00 MST,GMT-07:00,1604726760250,Completed,2020-11-06,2020-11-06 22:27:01 MST,1604726821689,1,set_2,23,9,Not at all,A little,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,Not at all,Moderately,Very much so,Not at all,A little,Quite a bit,No,Did not have to work today,0,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-11-07/phone_promptresponse_clean_2020-11-07.csv,23,faucetsquealingcatapult,Daily,BURST,RANDOM,23,0,2020-11-07,2020-11-07 23:23:00 MST,GMT-07:00,1604816580122,Completed,2020-11-07,2020-11-07 23:24:12 MST,1604816652312,1,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Moderately,Very much so,A little,A little,Quite a bit,No,Did not have to work today,0,Quite a bit,Might,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-11-08/phone_promptresponse_clean_2020-11-08.csv,23,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2020-11-08,2020-11-08 22:11:00 MST,GMT-07:00,1604898660113,Completed,2020-11-08,2020-11-08 22:21:54 MST,1604899314414,2,set_1,48,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Very much so,Not at all,A little,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Yes,Yes,,,,,Sort of,Yes,Sort of,Yes,Sort of,Sort of,1 day,0 days,More,More,Neither more nor less,Quite a bit,Moderate,,,,,,A little,A little,I am not experiencing viral symptoms,
faucetsquealingcatapult@timestudy_com/2020-11-09/phone_promptresponse_clean_2020-11-09.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-11-09,2020-11-09 22:36:00 MST,GMT-07:00,1604986560289,Completed,2020-11-09,2020-11-09 22:40:03 MST,1604986803719,1,set_3,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Might,Sort of,,,,Not at all
faucetsquealingcatapult@timestudy_com/2020-11-10/phone_promptresponse_clean_2020-11-10.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-11-10,2020-11-10 22:25:00 MST,GMT-07:00,1605072300107,Completed,2020-11-10,2020-11-10 22:26:08 MST,1605072368172,1,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,A little,Moderately,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Might,Sort of,,,,
faucetsquealingcatapult@timestudy_com/2020-11-11/phone_promptresponse_clean_2020-11-11.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-11-11,2020-11-11 22:17:00 MST,GMT-07:00,1605158220105,Completed,2020-11-11,2020-11-11 22:18:07 MST,1605158287951,1,set_2,24,9,Not at all,Moderately,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,Quite a bit,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2020-11-12/phone_promptresponse_clean_2020-11-12.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-11-12,2020-11-12 22:48:00 MST,GMT-07:00,1605246480086,Completed,2020-11-12,2020-11-12 22:49:08 MST,1605246548950,1,set_1,24,9,Not at all,Moderately,A little,Moderately,Moderately,A little,A little,A little,Not at all,Quite a bit,Very much so,A little,A little,Quite a bit,No,No,0,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-11-13/phone_promptresponse_clean_2020-11-13.csv,24,faucetsquealingcatapult,Daily,TIME,RANDOM,23,0,2020-11-13,2020-11-13 23:18:00 MST,GMT-07:00,1605334680146,Completed,2020-11-13,2020-11-13 23:19:07 MST,1605334747446,1,set_4,23,9,Moderately,Moderately,A little,Moderately,Moderately,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,
faucetsquealingcatapult@timestudy_com/2020-11-14/phone_promptresponse_clean_2020-11-14.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,23,0,2020-11-14,2020-11-14 23:36:00 MST,GMT-07:00,1605422160115,Completed,2020-11-14,2020-11-14 23:50:16 MST,1605423016297,2,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,A little,Quite a bit,No,Did not have to work today,0,,,,,,Very much so,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-11-15/phone_promptresponse_clean_2020-11-15.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-11-15,2020-11-15 22:48:00 MST,GMT-07:00,1605505680156,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-11-16/phone_promptresponse_clean_2020-11-16.csv,24,faucetsquealingcatapult,Daily,TIME,RANDOM,23,0,2020-11-16,2020-11-16 23:18:00 MST,GMT-07:00,1605593880120,Completed,2020-11-16,2020-11-16 23:23:20 MST,1605594200481,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,A little,A little,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-11-17/phone_promptresponse_clean_2020-11-17.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2020-11-17,2020-11-17 21:32:00 MST,GMT-07:00,1605673920166,Completed,2020-11-17,2020-11-17 21:33:51 MST,1605674031237,1,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,A little,,,,,,,,,,,,,,,,,,,,Probably will not,Not really,,,,
faucetsquealingcatapult@timestudy_com/2020-11-18/phone_promptresponse_clean_2020-11-18.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-11-18,2020-11-18 22:24:00 MST,GMT-07:00,1605763440145,Completed,2020-11-18,2020-11-18 22:25:37 MST,1605763537230,1,set_1,24,9,Not at all,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,A little,Moderately,No,No,0,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-11-19/phone_promptresponse_clean_2020-11-19.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2020-11-19,2020-11-19 22:35:00 MST,GMT-07:00,1605850500536,Completed,2020-11-19,2020-11-19 22:36:34 MST,1605850594486,1,set_3,23,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,Not at all,,,,,,,,,,,,,,,,,,,,Probably will not,No,,,,
faucetsquealingcatapult@timestudy_com/2020-11-20/phone_promptresponse_clean_2020-11-20.csv,24,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2020-11-20,2020-11-20 21:40:00 PST,GMT-08:00,1605937200142,Completed,2020-11-20,2020-11-20 21:50:27 PST,1605937827106,2,set_1,24,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,A little,Not at all,No,Did not have to work today,0,Quite a bit,Probably will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-11-21/phone_promptresponse_clean_2020-11-21.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2020-11-21,2020-11-21 21:31:00 PST,GMT-08:00,1606023060107,Completed,2020-11-21,2020-11-21 21:32:49 PST,1606023169426,1,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2020-11-22/phone_promptresponse_clean_2020-11-22.csv,23,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2020-11-22,2020-11-22 21:10:00 PST,GMT-08:00,1606108200116,Completed,2020-11-22,2020-11-22 21:17:08 PST,1606108628112,2,set_2,47,9,Not at all,Extremely,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,A little,A little,Not at all,No,Did not have to work today,0,,,,,,Quite a bit,Probably will,Yes,Yes,Yes,Yes,Yes,Sort of,Sort of,0 days,0 days,More,Neither more nor less,Neither more nor less,Moderate,Very little,,,,,,A little,A little,I am not experiencing viral symptoms,
faucetsquealingcatapult@timestudy_com/2020-11-23/phone_promptresponse_clean_2020-11-23.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2020-11-23,2020-11-23 21:35:00 PST,GMT-08:00,1606196100159,Completed,2020-11-23,2020-11-23 22:16:48 PST,1606198608486,2,set_1,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Quite a bit,Probably will,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2020-11-24/phone_promptresponse_clean_2020-11-24.csv,21,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2020-11-24,2020-11-24 21:34:00 MST,GMT-07:00,1606278840181,Completed,2020-11-24,2020-11-24 21:35:50 MST,1606278950058,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Not at all,Very much so,A little,Not at all,Not at all,No,Did not have to work today,0,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,
