.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
resupplyclappingyahoo@timestudy_com/2020-10-21/phone_promptresponse_clean_2020-10-21.csv,22,resupplyclappingyahoo,Daily,TIME,RANDOM,21,22,2020-10-21,2020-10-21 21:49:00 PDT,GMT-07:00,1603342140085,Completed,2020-10-21,2020-10-21 21:49:42 PDT,1603342182382,1,set_4,24,9,Not at all,Quite a bit,Not at all,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Quite a bit,No,No,0,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
resupplyclappingyahoo@timestudy_com/2020-10-22/phone_promptresponse_clean_2020-10-22.csv,22,resupplyclappingyahoo,Daily,TIME,RANDOM,21,22,2020-10-22,2020-10-22 21:35:00 PDT,GMT-07:00,1603427700156,Completed,2020-10-22,2020-10-22 21:35:28 PDT,1603427728264,1,set_4,23,9,Not at all,Moderately,Not at all,Extremely,A little,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,No,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-10-23/phone_promptresponse_clean_2020-10-23.csv,23,resupplyclappingyahoo,Daily,BURST,RANDOM,22,23,2020-10-23,2020-10-23 22:48:00 PDT,GMT-07:00,1603518480082,Completed,2020-10-23,2020-10-23 22:48:38 PDT,1603518518138,1,set_1,24,9,Not at all,Extremely,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Quite a bit,Very much so,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,Maybe,,,,
resupplyclappingyahoo@timestudy_com/2020-10-24/phone_promptresponse_clean_2020-10-24.csv,23,resupplyclappingyahoo,Daily,BURST,RANDOM,22,23,2020-10-24,2020-10-24 22:36:00 PDT,GMT-07:00,1603604160130,Completed,2020-10-24,2020-10-24 22:36:31 PDT,1603604191118,1,set_2,24,9,Not at all,A little,A little,Moderately,Moderately,Not at all,Not at all,Not at all,A little,Moderately,Not at all,A little,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,,,,,,,,Somewhat
resupplyclappingyahoo@timestudy_com/2020-10-25/phone_promptresponse_clean_2020-10-25.csv,22,resupplyclappingyahoo,Daily,BURST,RANDOM,21,22,2020-10-25,2020-10-25 21:39:00 PDT,GMT-07:00,1603687140116,Completed,2020-10-25,2020-10-25 21:40:18 PDT,1603687218157,1,set_2,47,9,Not at all,Not at all,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,A little,Moderately,No,No,0,,,,,,,Not really,No,Sort of,No,Sort of,Sort of,0 days,2 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Not at all,Quite a bit,Might,Trying to decide,,,,,Moderately,Not at all,I am not experiencing viral symptoms,
resupplyclappingyahoo@timestudy_com/2020-10-26/phone_promptresponse_clean_2020-10-26.csv,22,resupplyclappingyahoo,Daily,BURST,RANDOM,21,22,2020-10-26,2020-10-26 21:39:00 PDT,GMT-07:00,1603773540099,Completed,2020-10-26,2020-10-26 21:39:32 PDT,1603773572914,1,set_3,23,9,Not at all,Moderately,Not at all,Moderately,Moderately,A little,Not at all,A little,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,No,No,0,A little,Probably will not,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-10-27/phone_promptresponse_clean_2020-10-27.csv,22,resupplyclappingyahoo,Daily,TIME,RANDOM,21,22,2020-10-27,2020-10-27 21:41:00 PDT,GMT-07:00,1603860060100,Completed,2020-10-27,2020-10-27 21:41:39 PDT,1603860099232,1,set_2,23,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Moderately,Not at all,A little,Not at all,Not at all,Quite a bit,A little,Moderately,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-10-28/phone_promptresponse_clean_2020-10-28.csv,22,resupplyclappingyahoo,Daily,TIME,RANDOM,21,22,2020-10-28,2020-10-28 21:42:00 PDT,GMT-07:00,1603946520181,Completed,2020-10-28,2020-10-28 22:40:17 PDT,1603950017534,2,set_4,23,9,Not at all,Extremely,Extremely,Extremely,Extremely,Not at all,Not at all,A little,Quite a bit,Quite a bit,A little,Not at all,A little,Moderately,No,No,0,,,,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-10-29/phone_promptresponse_clean_2020-10-29.csv,22,resupplyclappingyahoo,Daily,TIME,RANDOM,21,22,2020-10-29,2020-10-29 21:49:00 PDT,GMT-07:00,1604033340097,Completed,2020-10-29,2020-10-29 21:49:28 PDT,1604033368132,1,set_3,23,9,Not at all,Extremely,Extremely,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,A little,A little,Not at all,Moderately,No,No,0,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-10-30/phone_promptresponse_clean_2020-10-30.csv,22,resupplyclappingyahoo,Daily,TIME,RANDOM,21,22,2020-10-30,2020-10-30 21:47:00 PDT,GMT-07:00,1604119620098,Completed,2020-10-30,2020-10-30 21:47:25 PDT,1604119645362,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,Moderately,No,No,0,,,,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-10-31/phone_promptresponse_clean_2020-10-31.csv,22,resupplyclappingyahoo,Daily,TIME,RANDOM,21,22,2020-10-31,2020-10-31 21:46:00 PDT,GMT-07:00,1604205960152,Completed,2020-10-31,2020-10-31 21:46:38 PDT,1604205998534,1,set_3,24,9,A little,Moderately,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit
resupplyclappingyahoo@timestudy_com/2020-11-01/phone_promptresponse_clean_2020-11-01.csv,21,resupplyclappingyahoo,Daily,TIME,RANDOM,20,21,2020-11-01,2020-11-01 20:37:00 PST,GMT-08:00,1604291820131,Completed,2020-11-01,2020-11-01 20:38:16 PST,1604291896818,1,set_2,48,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,Not at all,Moderately,Moderately,Moderately,Moderately,Not at all,No,No,0,,,,,,,Not really,Maybe,Not really,Maybe,Not really,Sort of,5 or more days,0 days,A lot more,Neither more nor less,Neither more nor less,Moderate,Very little,A little,Probably will not,Trying to decide,,,,,Moderately,Not at all,I am not experiencing viral symptoms,Somewhat
resupplyclappingyahoo@timestudy_com/2020-11-02/phone_promptresponse_clean_2020-11-02.csv,20,resupplyclappingyahoo,Daily,TIME,RANDOM,20,21,2020-11-02,2020-11-02 20:35:00 PST,GMT-08:00,1604378100203,Completed,2020-11-02,2020-11-02 20:59:43 PST,1604379583585,2,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,No,,,,
resupplyclappingyahoo@timestudy_com/2020-11-03/phone_promptresponse_clean_2020-11-03.csv,21,resupplyclappingyahoo,Daily,TIME,RANDOM,21,22,2020-11-03,2020-11-03 21:22:00 PST,GMT-08:00,1604467320096,Completed,2020-11-03,2020-11-03 21:22:37 PST,1604467357287,1,set_4,23,9,Not at all,Extremely,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Moderately,Moderately,Moderately,A little,Moderately,Moderately,No,No,0,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-11-04/phone_promptresponse_clean_2020-11-04.csv,21,resupplyclappingyahoo,Daily,TIME,RANDOM,20,21,2020-11-04,2020-11-04 20:46:00 PST,GMT-08:00,1604551560128,Completed,2020-11-04,2020-11-04 20:46:29 PST,1604551589768,1,set_4,23,9,Not at all,Extremely,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,Not at all,Not at all,No,No,0,,,,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-11-05/phone_promptresponse_clean_2020-11-05.csv,21,resupplyclappingyahoo,Daily,TIME,RANDOM,20,21,2020-11-05,2020-11-05 20:46:00 PST,GMT-08:00,1604637960116,Completed,2020-11-05,2020-11-05 20:46:35 PST,1604637995632,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Not at all,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,Maybe,,,,
resupplyclappingyahoo@timestudy_com/2020-11-06/phone_promptresponse_clean_2020-11-06.csv,21,resupplyclappingyahoo,Daily,BURST,RANDOM,21,22,2020-11-06,2020-11-06 21:44:00 PST,GMT-08:00,1604727840173,Completed,2020-11-06,2020-11-06 21:44:24 PST,1604727864678,1,set_4,24,9,Not at all,A little,Not at all,A little,A little,Not at all,A little,Not at all,A little,Moderately,A little,A little,Not at all,A little,Yes,No,0,,,,Not at all,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
resupplyclappingyahoo@timestudy_com/2020-11-07/phone_promptresponse_clean_2020-11-07.csv,23,resupplyclappingyahoo,Daily,BURST,RANDOM,22,23,2020-11-07,2020-11-07 22:10:00 PST,GMT-08:00,1604815800098,Completed,2020-11-07,2020-11-07 22:10:34 PST,1604815834371,1,set_2,24,9,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,A little,Moderately,Not at all,Not at all,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Trying to decide,,,,,,,,A little bit
resupplyclappingyahoo@timestudy_com/2020-11-08/phone_promptresponse_clean_2020-11-08.csv,22,resupplyclappingyahoo,Daily,BURST,RANDOM,21,22,2020-11-08,2020-11-08 21:42:00 PST,GMT-08:00,1604900520112,Completed,2020-11-08,2020-11-08 21:43:36 PST,1604900616675,1,set_3,48,9,Not at all,Quite a bit,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,A little,Moderately,A little,A little,A little,Moderately,No,No,0,Quite a bit,Might,Not really,,,,Not really,Maybe,Not really,Maybe,Not really,Not really,0 days,0 days,A lot more,Neither more nor less,Neither more nor less,Moderate,Very little,,,,,,,,Moderately,Not at all,I am not experiencing viral symptoms,Not at all
resupplyclappingyahoo@timestudy_com/2020-11-09/phone_promptresponse_clean_2020-11-09.csv,23,resupplyclappingyahoo,Daily,BURST,RANDOM,22,23,2020-11-09,2020-11-09 22:46:00 PST,GMT-08:00,1604990760126,Completed,2020-11-09,2020-11-09 22:46:52 PST,1604990812394,1,set_4,24,9,Not at all,Moderately,Not at all,Not at all,A little,Not at all,A little,A little,A little,Not at all,Not at all,Moderately,Moderately,A little,No,No,0,,,,Not at all,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,Not at all
resupplyclappingyahoo@timestudy_com/2020-11-10/phone_promptresponse_clean_2020-11-10.csv,23,resupplyclappingyahoo,Daily,TIME,RANDOM,22,23,2020-11-10,2020-11-10 22:47:00 PST,GMT-08:00,1605077220103,Completed,2020-11-10,2020-11-10 22:47:34 PST,1605077254393,1,set_4,24,9,A little,Moderately,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,A little,Quite a bit,Moderately,A little,Not at all,Moderately,No,No,0,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,Not at all
resupplyclappingyahoo@timestudy_com/2020-11-11/phone_promptresponse_clean_2020-11-11.csv,21,resupplyclappingyahoo,Daily,TIME,RANDOM,22,23,2020-11-11,2020-11-11 22:23:00 PST,GMT-08:00,1605162180163,Completed,2020-11-11,2020-11-11 22:23:37 PST,1605162217785,1,set_4,24,9,Not at all,A little,Moderately,Not at all,A little,Not at all,A little,A little,Not at all,A little,A little,Not at all,A little,Moderately,No,No,0,,,,Quite a bit,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,Not at all
resupplyclappingyahoo@timestudy_com/2020-11-12/phone_promptresponse_clean_2020-11-12.csv,21,resupplyclappingyahoo,Daily,TIME,RANDOM,21,22,2020-11-12,2020-11-12 21:40:00 PST,GMT-08:00,1605246000115,Completed,2020-11-12,2020-11-12 21:40:40 PST,1605246040457,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really,Maybe,,,,
resupplyclappingyahoo@timestudy_com/2020-11-13/phone_promptresponse_clean_2020-11-13.csv,22,resupplyclappingyahoo,Daily,TIME,RANDOM,21,22,2020-11-13,2020-11-13 21:37:00 PST,GMT-08:00,1605332220137,Completed,2020-11-13,2020-11-13 21:38:03 PST,1605332283330,1,set_2,23,9,A little,Moderately,Not at all,Moderately,Moderately,Not at all,A little,Not at all,Not at all,A little,A little,Not at all,A little,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-11-14/phone_promptresponse_clean_2020-11-14.csv,21,resupplyclappingyahoo,Daily,TIME,RANDOM,21,22,2020-11-14,2020-11-14 21:46:00 PST,GMT-08:00,1605419160128,Completed,2020-11-14,2020-11-14 21:46:31 PST,1605419191533,1,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Not at all,Moderately,Not at all,Not at all,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Sort of,No,,,,
resupplyclappingyahoo@timestudy_com/2020-11-15/phone_promptresponse_clean_2020-11-15.csv,22,resupplyclappingyahoo,Daily,TIME,RANDOM,22,23,2020-11-15,2020-11-15 22:33:00 PST,GMT-08:00,1605508380134,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-11-16/phone_promptresponse_clean_2020-11-16.csv,22,resupplyclappingyahoo,Daily,TIME,RANDOM,22,23,2020-11-16,2020-11-16 22:10:00 PST,GMT-08:00,1605593400099,Completed,2020-11-16,2020-11-16 22:10:58 PST,1605593458321,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Moderately,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Sort of,No,,,,
resupplyclappingyahoo@timestudy_com/2020-11-17/phone_promptresponse_clean_2020-11-17.csv,22,resupplyclappingyahoo,Daily,TIME,RANDOM,21,22,2020-11-17,2020-11-17 21:33:00 PST,GMT-08:00,1605677580104,Completed,2020-11-17,2020-11-17 21:33:54 PST,1605677634743,1,set_4,23,9,Not at all,Moderately,Not at all,Not at all,Quite a bit,Not at all,Not at all,A little,Moderately,A little,A little,A little,Not at all,Moderately,No,No,0,,,,Quite a bit,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-11-18/phone_promptresponse_clean_2020-11-18.csv,15,resupplyclappingyahoo,Daily,TIME,RANDOM,15,16,2020-11-18,2020-11-18 15:29:00 PST,GMT-08:00,1605742140101,Completed,2020-11-18,2020-11-18 15:30:04 PST,1605742204205,1,set_2,23,9,Not at all,Moderately,Not at all,Moderately,A little,Not at all,Not at all,Not at all,Not at all,A little,Not at all,Moderately,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-11-19/phone_promptresponse_clean_2020-11-19.csv,16,resupplyclappingyahoo,Daily,TIME,RANDOM,15,16,2020-11-19,2020-11-19 15:47:00 PST,GMT-08:00,1605829620091,Completed,2020-11-19,2020-11-19 15:47:49 PST,1605829669507,1,set_1,24,9,Not at all,Extremely,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Not really,No,,,,
resupplyclappingyahoo@timestudy_com/2020-11-20/phone_promptresponse_clean_2020-11-20.csv,17,resupplyclappingyahoo,Daily,TIME,RANDOM,16,17,2020-11-20,2020-11-20 16:12:00 PST,GMT-08:00,1605917520117,Completed,2020-11-20,2020-11-20 16:13:02 PST,1605917582195,1,set_2,23,9,Not at all,Extremely,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Not at all,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,A little,Might,Yes,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-11-21/phone_promptresponse_clean_2020-11-21.csv,17,resupplyclappingyahoo,Daily,BURST,RANDOM,16,17,2020-11-21,2020-11-21 16:10:00 PST,GMT-08:00,1606003800098,Completed,2020-11-21,2020-11-21 16:10:31 PST,1606003831224,1,set_1,24,9,Not at all,Moderately,Not at all,Not at all,A little,A little,A little,A little,A little,Moderately,Not at all,Moderately,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really,No,,,,
resupplyclappingyahoo@timestudy_com/2020-11-22/phone_promptresponse_clean_2020-11-22.csv,17,resupplyclappingyahoo,Daily,BURST,RANDOM,16,17,2020-11-22,2020-11-22 16:17:00 PST,GMT-08:00,1606090620150,Completed,2020-11-22,2020-11-22 16:46:24 PST,1606092384966,2,set_1,48,9,Not at all,A little,Not at all,A little,Not at all,A little,A little,A little,Not at all,Moderately,Not at all,A little,Not at all,Moderately,No,No,0,,,,,,,Sort of,Maybe,Sort of,Yes,Sort of,Sort of,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,Quite a bit,Might,Not really,No,Moderately,Not at all,I am not experiencing viral symptoms,
resupplyclappingyahoo@timestudy_com/2020-11-23/phone_promptresponse_clean_2020-11-23.csv,18,resupplyclappingyahoo,Daily,BURST,RANDOM,16,17,2020-11-23,2020-11-23 16:14:00 PST,GMT-08:00,1606176840142,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-11-24/phone_promptresponse_clean_2020-11-24.csv,17,resupplyclappingyahoo,Daily,BURST,RANDOM,16,17,2020-11-24,2020-11-24 16:42:00 PST,GMT-08:00,1606264920128,Completed,2020-11-24,2020-11-24 16:42:24 PST,1606264944452,1,set_1,24,9,Not at all,Not at all,A little,A little,A little,A little,Not at all,Not at all,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really,Maybe,,,,
resupplyclappingyahoo@timestudy_com/2020-11-25/phone_promptresponse_clean_2020-11-25.csv,16,resupplyclappingyahoo,Daily,TIME,RANDOM,16,17,2020-11-25,2020-11-25 16:24:00 PST,GMT-08:00,1606350240127,Completed,2020-11-25,2020-11-25 16:53:08 PST,1606351988872,2,set_4,23,9,A little,A little,Not at all,Not at all,A little,A little,A little,A little,A little,A little,Not at all,A little,A little,A little,No,No,0,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-11-26/phone_promptresponse_clean_2020-11-26.csv,14,resupplyclappingyahoo,Daily,TIME,RANDOM,16,17,2020-11-26,2020-11-26 16:10:00 PST,GMT-08:00,1606435800272,Completed,2020-11-26,2020-11-26 16:10:24 PST,1606435824527,1,set_4,23,9,Not at all,A little,Not at all,Not at all,Not at all,A little,A little,Not at all,A little,A little,Not at all,Moderately,Moderately,A little,No,No,0,,,,Quite a bit,Probably will not,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-11-27/phone_promptresponse_clean_2020-11-27.csv,15,resupplyclappingyahoo,Daily,TIME,RANDOM,16,17,2020-11-27,2020-11-27 16:48:00 PST,GMT-08:00,1606524480134,Completed,2020-11-27,2020-11-27 16:53:57 PST,1606524837590,2,set_4,23,9,A little,Not at all,Moderately,Not at all,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,No,0,,,,Quite a bit,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-11-28/phone_promptresponse_clean_2020-11-28.csv,17,resupplyclappingyahoo,Daily,TIME,RANDOM,16,17,2020-11-28,2020-11-28 16:11:00 PST,GMT-08:00,1606608660084,Completed,2020-11-28,2020-11-28 16:11:36 PST,1606608696257,1,set_1,25,9,Not at all,Moderately,Not at all,Moderately,Moderately,A little,Not at all,A little,A little,A little,A little,A little,Not at all,Not at all,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,No,,,,Somewhat
resupplyclappingyahoo@timestudy_com/2020-11-29/phone_promptresponse_clean_2020-11-29.csv,17,resupplyclappingyahoo,Daily,TIME,RANDOM,16,17,2020-11-29,2020-11-29 16:18:00 PST,GMT-08:00,1606695480137,Completed,2020-11-29,2020-11-29 16:19:18 PST,1606695558650,1,set_4,48,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,No,No,0,,,,Very much so,Might,Sort of,Sort of,No,Sort of,No,Sort of,Sort of,0 days,0 days,Less,Neither more nor less,Neither more nor less,Moderate,Not at all,,,,,,,,Quite a bit,Not at all,I am not experiencing viral symptoms,Somewhat
resupplyclappingyahoo@timestudy_com/2020-11-30/phone_promptresponse_clean_2020-11-30.csv,17,resupplyclappingyahoo,Daily,TIME,RANDOM,16,17,2020-11-30,2020-11-30 16:11:00 PST,GMT-08:00,1606781460095,Completed,2020-11-30,2020-11-30 16:11:25 PST,1606781485805,1,set_4,23,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Not at all,Moderately,Moderately,Moderately,Not sure,No,0,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-12-01/phone_promptresponse_clean_2020-12-01.csv,17,resupplyclappingyahoo,Daily,TIME,RANDOM,16,17,2020-12-01,2020-12-01 16:18:00 PST,GMT-08:00,1606868280115,Completed,2020-12-01,2020-12-01 16:18:42 PST,1606868322187,1,set_3,23,9,Moderately,Moderately,Moderately,Moderately,Not at all,A little,A little,Not at all,Not at all,A little,Not at all,A little,A little,A little,No,No,0,A little,Probably will not,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-12-02/phone_promptresponse_clean_2020-12-02.csv,17,resupplyclappingyahoo,Daily,TIME,RANDOM,16,17,2020-12-02,2020-12-02 16:12:00 PST,GMT-08:00,1606954320149,Completed,2020-12-02,2020-12-02 16:13:12 PST,1606954392484,1,set_2,23,9,Moderately,Extremely,Quite a bit,Moderately,Moderately,Not at all,Not at all,Not at all,Moderately,Very much so,Moderately,Not at all,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-12-03/phone_promptresponse_clean_2020-12-03.csv,17,resupplyclappingyahoo,Daily,TIME,RANDOM,16,17,2020-12-03,2020-12-03 16:41:00 PST,GMT-08:00,1607042460139,Completed,2020-12-03,2020-12-03 16:41:44 PST,1607042504894,1,set_1,24,9,Not at all,Moderately,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,A little,Moderately,Not at all,Moderately,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,but I had a goal,,,,
resupplyclappingyahoo@timestudy_com/2020-12-04/phone_promptresponse_clean_2020-12-04.csv,17,resupplyclappingyahoo,Daily,BURST,RANDOM,16,17,2020-12-04,2020-12-04 16:27:00 PST,GMT-08:00,1607128020117,Completed,2020-12-04,2020-12-04 16:27:35 PST,1607128055226,1,set_4,24,9,Not at all,A little,Moderately,Not at all,Moderately,Not at all,A little,A little,Not at all,Moderately,Not at all,A little,A little,A little,No,No,0,,,,Quite a bit,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
resupplyclappingyahoo@timestudy_com/2020-12-05/phone_promptresponse_clean_2020-12-05.csv,16,resupplyclappingyahoo,Daily,BURST,RANDOM,16,17,2020-12-05,2020-12-05 16:37:00 PST,GMT-08:00,1607215020135,Completed,2020-12-05,2020-12-05 17:07:22 PST,1607216842930,2,set_2,23,9,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Not at all,Not at all,Moderately,Not at all,A little,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Yes,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-12-06/phone_promptresponse_clean_2020-12-06.csv,18,resupplyclappingyahoo,Daily,BURST,RANDOM,16,17,2020-12-06,2020-12-06 16:44:00 PST,GMT-08:00,1607301840135,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resupplyclappingyahoo@timestudy_com/2020-12-07/phone_promptresponse_clean_2020-12-07.csv,18,resupplyclappingyahoo,Daily,BURST,RANDOM,16,17,2020-12-07,2020-12-07 16:25:00 PST,GMT-08:00,1607387100142,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
