.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
endlessroamerreconfirm@timestudy_com/2021-05-03/phone_promptresponse_clean_2021-05-03.csv,273,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-05-03,2021-05-03 22:24:00 CDT,GMT-05:00,1620098640115,Completed,2021-05-03,2021-05-03 22:46:57 CDT,1620100017439,2,set_3,23,9,A little,Moderately,A little,Quite a bit,A little,Moderately,Moderately,A little,Moderately,Very much so,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-04/phone_promptresponse_clean_2021-05-04.csv,25,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-05-04,2021-05-04 22:18:00 CDT,GMT-05:00,1620184680123,Completed,2021-05-04,2021-05-04 22:19:20 CDT,1620184760353,1,set_2,25,9,Moderately,Moderately,A little,Quite a bit,Quite a bit,A little,A little,A little,Not at all,Quite a bit,Quite a bit,Not at all,A little,Very much so,No,No,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,,
endlessroamerreconfirm@timestudy_com/2021-05-05/phone_promptresponse_clean_2021-05-05.csv,26,endlessroamerreconfirm,Daily,TIME,RANDOM,20,21,2021-05-05,2021-05-05 20:37:00 CDT,GMT-05:00,1620265020142,Completed,2021-05-05,2021-05-05 20:38:50 CDT,1620265130171,1,set_2,25,9,A little,Moderately,A little,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,No,0,Not at all,Definitely will,No,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,,
endlessroamerreconfirm@timestudy_com/2021-05-07/phone_promptresponse_clean_2021-05-07.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-05-07,2021-05-07 00:33:00 CDT,GMT-05:00,1620365580175,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-07/phone_promptresponse_clean_2021-05-07.csv,23,endlessroamerreconfirm,Daily,TIME,RANDOM,23,0,2021-05-07,2021-05-07 23:18:00 CDT,GMT-05:00,1620447480134,Completed,2021-05-07,2021-05-07 23:22:56 CDT,1620447776533,1,set_4,23,9,Not at all,A little,Not at all,Moderately,Not at all,Moderately,Moderately,Quite a bit,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-08/phone_promptresponse_clean_2021-05-08.csv,25,endlessroamerreconfirm,Daily,BURST,RANDOM,23,0,2021-05-08,2021-05-08 23:18:00 CDT,GMT-05:00,1620533880135,Completed,2021-05-08,2021-05-08 23:19:21 CDT,1620533961105,1,set_2,23,9,Not at all,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-09/phone_promptresponse_clean_2021-05-09.csv,24,endlessroamerreconfirm,Daily,BURST,RANDOM,23,0,2021-05-09,2021-05-09 23:37:00 CDT,GMT-05:00,1620621420123,Completed,2021-05-09,2021-05-09 23:52:17 CDT,1620622337894,2,set_1,48,9,A little,Moderately,A little,Quite a bit,Moderately,A little,A little,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,No,0,,,,Yes,Maybe,Yes,Maybe,Yes,,,Yes,,Quite a bit,Not at all,I am not experiencing viral symptoms,1 day,3 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,Quite a bit,Definitely will,Yes,Yes
endlessroamerreconfirm@timestudy_com/2021-05-10/phone_promptresponse_clean_2021-05-10.csv,16,endlessroamerreconfirm,Daily,BURST,RANDOM,20,21,2021-05-10,2021-05-10 20:41:00 CDT,GMT-05:00,1620697260161,Completed,2021-05-10,2021-05-10 20:47:10 CDT,1620697630515,2,set_3,24,9,A little,Moderately,Not at all,Moderately,Quite a bit,A little,A little,A little,Not at all,Very much so,Very much so,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,Somewhat,,,,
endlessroamerreconfirm@timestudy_com/2021-05-11/phone_promptresponse_clean_2021-05-11.csv,22,endlessroamerreconfirm,Daily,BURST,RANDOM,21,22,2021-05-11,2021-05-11 21:49:00 CDT,GMT-05:00,1620787740144,Completed,2021-05-11,2021-05-11 21:55:10 CDT,1620788110132,2,set_4,25,9,Not at all,A little,A little,Quite a bit,A little,Quite a bit,Extremely,Quite a bit,Quite a bit,Very much so,Very much so,Not at all,A little,A little,No,No,0,,,,,,,,,Very much so,Probably will,,Sort of,,,,,,,,,,,,,,Very much,,,,
endlessroamerreconfirm@timestudy_com/2021-05-12/phone_promptresponse_clean_2021-05-12.csv,38,endlessroamerreconfirm,Daily,TIME,RANDOM,20,21,2021-05-12,2021-05-12 20:43:00 CDT,GMT-05:00,1620870180282,Completed,2021-05-12,2021-05-12 20:45:05 CDT,1620870305002,1,set_2,24,9,A little,Moderately,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,Somewhat,,,,
endlessroamerreconfirm@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,28,endlessroamerreconfirm,Daily,TIME,RANDOM,20,21,2021-05-13,2021-05-13 20:33:00 CDT,GMT-05:00,1620955980125,Completed,2021-05-13,2021-05-13 20:34:21 CDT,1620956061644,1,set_3,23,9,Not at all,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-14/phone_promptresponse_clean_2021-05-14.csv,26,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-05-14,2021-05-14 22:33:00 CDT,GMT-05:00,1621049580151,Completed,2021-05-14,2021-05-14 22:34:27 CDT,1621049667850,1,set_4,23,9,Not at all,A little,A little,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Not at all,Moderately,Moderately,No,No,0,,,,,,,,,Quite a bit,Probably will,,Yes,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-15/phone_promptresponse_clean_2021-05-15.csv,23,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-05-15,2021-05-15 22:35:00 CDT,GMT-05:00,1621136100187,Completed,2021-05-15,2021-05-15 22:40:43 CDT,1621136443563,2,set_2,23,9,A little,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,21,endlessroamerreconfirm,Daily,TIME,RANDOM,20,21,2021-05-16,2021-05-16 20:38:00 CDT,GMT-05:00,1621215480130,Completed,2021-05-16,2021-05-16 21:06:10 CDT,1621217170129,2,set_4,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Yes,Maybe,Yes,No,Yes,Very much so,Definitely will,Yes,Yes,Moderately,Not at all,I am not experiencing viral symptoms,1 day,3 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-17/phone_promptresponse_clean_2021-05-17.csv,23,endlessroamerreconfirm,Daily,TIME,RANDOM,20,21,2021-05-17,2021-05-17 20:14:00 CDT,GMT-05:00,1621300440198,Completed,2021-05-17,2021-05-17 20:15:14 CDT,1621300514124,1,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,A little,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes
endlessroamerreconfirm@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,22,endlessroamerreconfirm,Daily,TIME,RANDOM,20,21,2021-05-18,2021-05-18 20:44:00 CDT,GMT-05:00,1621388640194,Completed,2021-05-18,2021-05-18 20:45:40 CDT,1621388740821,1,set_1,24,9,Not at all,Moderately,A little,Quite a bit,Moderately,Not at all,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes
endlessroamerreconfirm@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-05-19,2021-05-19 22:11:00 CDT,GMT-05:00,1621480260185,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-21/phone_promptresponse_clean_2021-05-21.csv,4,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-05-21,2021-05-21 00:49:00 CDT,GMT-05:00,1621576140216,Completed,2021-05-21,2021-05-21 00:50:40 CDT,1621576240559,1,set_2,23,9,Not at all,Quite a bit,Not at all,Extremely,Moderately,A little,Moderately,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-21/phone_promptresponse_clean_2021-05-21.csv,27,endlessroamerreconfirm,Daily,BURST,RANDOM,23,0,2021-05-21,2021-05-21 23:12:00 CDT,GMT-05:00,1621656720200,Completed,2021-05-21,2021-05-21 23:13:16 CDT,1621656796591,1,set_1,24,9,A little,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes
endlessroamerreconfirm@timestudy_com/2021-05-23/phone_promptresponse_clean_2021-05-23.csv,3,endlessroamerreconfirm,Daily,BURST,RANDOM,23,0,2021-05-22,2021-05-22 23:35:00 CDT,GMT-05:00,1621744500114,PartiallyCompleted,,,,,set_2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-23/phone_promptresponse_clean_2021-05-23.csv,18,endlessroamerreconfirm,Daily,BURST,RANDOM,21,22,2021-05-23,2021-05-23 21:40:00 CDT,GMT-05:00,1621824000124,Completed,2021-05-23,2021-05-23 21:48:45 CDT,1621824525829,2,set_4,49,9,Not at all,Moderately,Moderately,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Yes,Yes,Yes,Maybe,Yes,Very much so,Definitely will,Yes,Yes,A little,Not at all,I am not experiencing viral symptoms,2 days,3 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Moderate,,,,Very much,,,,
endlessroamerreconfirm@timestudy_com/2021-05-24/phone_promptresponse_clean_2021-05-24.csv,22,endlessroamerreconfirm,Daily,BURST,RANDOM,21,22,2021-05-24,2021-05-24 21:35:00 CDT,GMT-05:00,1621910100181,Completed,2021-05-24,2021-05-24 21:41:15 CDT,1621910475761,2,set_3,23,9,Not at all,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,36,endlessroamerreconfirm,Daily,TIME,RANDOM,21,22,2021-05-25,2021-05-25 21:21:00 CDT,GMT-05:00,1621995660203,Completed,2021-05-25,2021-05-25 21:38:40 CDT,1621996720705,2,set_4,24,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-26/phone_promptresponse_clean_2021-05-26.csv,23,endlessroamerreconfirm,Daily,TIME,RANDOM,21,22,2021-05-26,2021-05-26 21:42:00 CDT,GMT-05:00,1622083320163,Completed,2021-05-26,2021-05-26 21:48:11 CDT,1622083691594,2,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,Yes
endlessroamerreconfirm@timestudy_com/2021-05-27/phone_promptresponse_clean_2021-05-27.csv,24,endlessroamerreconfirm,Daily,TIME,RANDOM,23,0,2021-05-27,2021-05-27 23:20:00 CDT,GMT-05:00,1622175600124,Completed,2021-05-27,2021-05-27 23:25:58 CDT,1622175959000,2,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,21,endlessroamerreconfirm,Daily,TIME,RANDOM,23,0,2021-05-28,2021-05-28 23:11:00 CDT,GMT-05:00,1622261460135,Completed,2021-05-28,2021-05-28 23:12:16 CDT,1622261536450,1,set_4,23,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,A little,A little,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-05-30,2021-05-30 00:19:00 CDT,GMT-05:00,1622351940123,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,22,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-05-30,2021-05-30 22:41:00 CDT,GMT-05:00,1622432460137,Completed,2021-05-30,2021-05-30 22:54:43 CDT,1622433283495,2,set_2,47,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Quite a bit,No,Did not have to work today,0,A little,Definitely will,Trying to decide,Yes,Maybe,Yes,Yes,Yes,,,Yes,,Moderately,Not at all,I am not experiencing viral symptoms,0 days,3 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-01/phone_promptresponse_clean_2021-06-01.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-06-01,2021-06-01 00:24:00 CDT,GMT-05:00,1622525040131,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-03/phone_promptresponse_clean_2021-06-03.csv,26,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-06-03,2021-06-03 22:22:00 PDT,GMT-07:00,1622784120230,Completed,2021-06-03,2021-06-03 22:29:35 PDT,1622784575520,2,set_2,24,9,Not at all,Extremely,Moderately,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Not at all,No,No,0,A little,Definitely will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-05/phone_promptresponse_clean_2021-06-05.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-06-05,2021-06-05 00:22:00 PDT,GMT-07:00,1622877720218,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-06/phone_promptresponse_clean_2021-06-06.csv,3,endlessroamerreconfirm,Daily,BURST,RANDOM,1,2,2021-06-06,2021-06-06 01:49:00 PDT,GMT-07:00,1622969340235,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-07/phone_promptresponse_clean_2021-06-07.csv,3,endlessroamerreconfirm,Daily,BURST,RANDOM,0,1,2021-06-07,2021-06-07 00:33:00 CDT,GMT-05:00,1623043980133,PartiallyCompleted,,,,,set_2,35,9,Not at all,Moderately,A little,Moderately,Moderately,A little,A little,A little,Not at all,A little,Moderately,Not at all,Not at all,A little,No,Did not have to work today,0,Not at all,Definitely will,Trying to decide,Yes,Yes,Yes,Yes,Sort of,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-07/phone_promptresponse_clean_2021-06-07.csv,24,endlessroamerreconfirm,Daily,BURST,RANDOM,23,0,2021-06-07,2021-06-07 23:21:00 CDT,GMT-05:00,1623126060196,Completed,2021-06-07,2021-06-07 23:27:34 CDT,1623126454084,2,set_2,23,9,Not at all,Quite a bit,Moderately,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-09/phone_promptresponse_clean_2021-06-09.csv,2,endlessroamerreconfirm,Daily,BURST,RANDOM,23,0,2021-06-08,2021-06-08 23:20:00 CDT,GMT-05:00,1623212400179,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-09/phone_promptresponse_clean_2021-06-09.csv,27,endlessroamerreconfirm,Daily,TIME,RANDOM,21,22,2021-06-09,2021-06-09 21:38:00 CDT,GMT-05:00,1623292680215,Completed,2021-06-09,2021-06-09 21:39:59 CDT,1623292799812,1,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-10/phone_promptresponse_clean_2021-06-10.csv,25,endlessroamerreconfirm,Daily,TIME,RANDOM,21,22,2021-06-10,2021-06-10 21:41:00 CDT,GMT-05:00,1623379260226,Completed,2021-06-10,2021-06-10 21:46:17 CDT,1623379577581,2,set_3,24,9,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,A little,A little,A little,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,A little bit,,,,
endlessroamerreconfirm@timestudy_com/2021-06-12/phone_promptresponse_clean_2021-06-12.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-06-12,2021-06-12 00:32:00 CDT,GMT-05:00,1623475920236,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-13/phone_promptresponse_clean_2021-06-13.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-06-13,2021-06-13 00:28:00 CDT,GMT-05:00,1623562080243,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-14/phone_promptresponse_clean_2021-06-14.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-06-13,2021-06-13 22:48:00 CDT,GMT-05:00,1623642480131,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-14/phone_promptresponse_clean_2021-06-14.csv,25,endlessroamerreconfirm,Daily,TIME,RANDOM,23,0,2021-06-14,2021-06-14 23:33:00 CDT,GMT-05:00,1623731580191,Completed,2021-06-14,2021-06-14 23:34:01 CDT,1623731641897,1,set_4,23,9,Not at all,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,A little,Not at all,No,No,0,,,,,,,,,Quite a bit,Definitely will,,Yes,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-16/phone_promptresponse_clean_2021-06-16.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-06-16,2021-06-16 00:42:00 CDT,GMT-05:00,1623822120215,Completed,2021-06-16,2021-06-16 01:33:48 CDT,1623825228828,2,set_2,23,9,Not at all,Moderately,A little,Quite a bit,Moderately,Not at all,A little,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-17/phone_promptresponse_clean_2021-06-17.csv,2,endlessroamerreconfirm,Daily,TIME,RANDOM,1,2,2021-06-17,2021-06-17 01:36:00 CDT,GMT-05:00,1623911760212,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-18/phone_promptresponse_clean_2021-06-18.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-06-17,2021-06-17 22:13:00 CDT,GMT-05:00,1623985980224,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-19/phone_promptresponse_clean_2021-06-19.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-06-19,2021-06-19 00:43:00 CDT,GMT-05:00,1624081380223,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-20/phone_promptresponse_clean_2021-06-20.csv,2,endlessroamerreconfirm,Daily,BURST,RANDOM,23,0,2021-06-19,2021-06-19 23:43:00 CDT,GMT-05:00,1624164180192,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-21/phone_promptresponse_clean_2021-06-21.csv,2,endlessroamerreconfirm,Daily,BURST,RANDOM,23,0,2021-06-20,2021-06-20 23:45:12 CDT,GMT-05:00,1624250712211,Completed,2021-06-21,2021-06-21 00:37:35 CDT,1624253855024,2,set_1,49,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Yes,Maybe,Yes,Yes,Yes,,,Yes,,Moderately,Not at all,I am not experiencing viral symptoms,0 days,4 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,Very much,Not at all,Definitely will,Yes,Maybe
endlessroamerreconfirm@timestudy_com/2021-06-21/phone_promptresponse_clean_2021-06-21.csv,28,endlessroamerreconfirm,Daily,BURST,RANDOM,23,0,2021-06-21,2021-06-21 23:39:00 CDT,GMT-05:00,1624336740207,Completed,2021-06-21,2021-06-21 23:39:55 CDT,1624336795254,1,set_4,24,9,Not at all,Moderately,Not at all,Moderately,A little,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-23/phone_promptresponse_clean_2021-06-23.csv,1,endlessroamerreconfirm,Daily,BURST,RANDOM,0,1,2021-06-23,2021-06-23 00:34:00 CDT,GMT-05:00,1624426440190,Completed,2021-06-23,2021-06-23 00:35:10 CDT,1624426510222,1,set_3,23,9,Not at all,Moderately,Not at all,Moderately,A little,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-23/phone_promptresponse_clean_2021-06-23.csv,24,endlessroamerreconfirm,Daily,TIME,RANDOM,23,0,2021-06-23,2021-06-23 23:22:00 CDT,GMT-05:00,1624508520153,Completed,2021-06-23,2021-06-23 23:25:58 CDT,1624508758956,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,A little,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-25/phone_promptresponse_clean_2021-06-25.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-06-25,2021-06-25 00:23:00 CDT,GMT-05:00,1624598580210,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
